Time,"High Vacuum Gauge","Low Vacuum Gauge","ProfEng-1.Target Set Point Loop 1","Plate Control.Process Value","Plate Control.Set Point","Plate Control.Closed-Loop Set Point","ProfEng-1.Target Set Point Loop 2","Shroud Control.Process Value","Shroud Control.Set Point","Shroud Control.Closed-Loop Set Point","LN2 Scale","LN2 Tare","LN2 Final","Plate Control.Profile Setpoint","Plate Control.Remote Setpoint","Shroud Control.Profile Setpoint","Shroud Control.Remote Setpoint","Mod3-1 RTDs.UI1-Filtered Process Value","Mod3-1 RTDs.UI2-Filtered Process Value","Mod3-1 RTDs.UI3-Filtered Process Value","Mod3-1 RTDs.UI4-Filtered Process Value","CommsErrorCode","CommsErrorItem","CommsErrors"
02/19/2026 11:04:15,2.7200E-005,5.1700E-004,1.0500E+002,2.2841E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1502E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:04:30,2.6900E-005,5.2000E-004,1.0500E+002,2.2851E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1511E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:04:45,2.6600E-005,5.1300E-004,1.0500E+002,2.2825E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1497E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:05:00,2.6400E-005,5.1700E-004,1.0500E+002,2.2825E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1481E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:05:15,2.6100E-005,5.1600E-004,1.0500E+002,2.2830E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1502E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:05:30,2.5800E-005,5.1200E-004,1.0500E+002,2.2838E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1487E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:05:45,2.5600E-005,5.1900E-004,1.0500E+002,2.2835E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1527E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:06:00,2.5300E-005,5.1900E-004,1.0500E+002,2.2833E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1513E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:06:15,2.5100E-005,5.1700E-004,1.0500E+002,2.2827E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1519E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:06:30,2.4900E-005,5.1700E-004,1.0500E+002,2.2837E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1504E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:06:45,2.4600E-005,5.1900E-004,1.0500E+002,2.2832E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1486E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:07:00,2.4400E-005,5.1900E-004,1.0500E+002,2.2845E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1486E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:07:15,2.4200E-005,5.2000E-004,1.0500E+002,2.2835E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1512E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:07:30,2.4000E-005,5.2000E-004,1.0500E+002,2.2846E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1501E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:07:45,2.3800E-005,5.2000E-004,1.0500E+002,2.2831E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1476E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:08:00,2.3600E-005,5.2000E-004,1.0500E+002,2.2844E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1490E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:08:15,2.3400E-005,5.2000E-004,1.0500E+002,2.2835E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1510E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:08:30,2.3100E-005,5.2000E-004,1.0500E+002,2.2844E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1478E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:08:45,2.2900E-005,5.2000E-004,1.0500E+002,2.2852E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1488E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:09:00,2.2800E-005,5.2000E-004,1.0500E+002,2.2856E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1480E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:09:15,2.2600E-005,5.2000E-004,1.0500E+002,2.2867E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1488E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:09:30,2.2400E-005,5.2000E-004,1.0500E+002,2.2858E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1487E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:09:45,2.2200E-005,5.2000E-004,1.0500E+002,2.2860E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1504E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:10:00,2.2000E-005,5.2000E-004,1.0500E+002,2.2855E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1485E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:10:15,2.1900E-005,5.1900E-004,1.0500E+002,2.2859E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1472E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:10:30,2.1700E-005,5.2000E-004,1.0500E+002,2.2861E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1479E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:10:45,2.1500E-005,5.2000E-004,1.0500E+002,2.2862E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1488E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:11:00,2.1400E-005,5.2000E-004,1.0500E+002,2.2864E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1494E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:11:15,2.1200E-005,5.2000E-004,1.0500E+002,2.2858E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1493E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:11:30,2.1100E-005,5.2000E-004,1.0500E+002,2.2857E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1491E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:11:45,2.0900E-005,5.1900E-004,1.0500E+002,2.2856E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1489E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:12:00,2.0800E-005,5.2000E-004,1.0500E+002,2.2862E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1486E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:12:15,2.0600E-005,5.1900E-004,1.0500E+002,2.2870E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1478E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:12:30,2.0400E-005,5.2000E-004,1.0500E+002,2.2865E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1469E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:12:45,2.0300E-005,5.1600E-004,1.0500E+002,2.2862E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1476E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:13:00,2.0200E-005,5.1700E-004,1.0500E+002,2.2861E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1494E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:13:15,2.0000E-005,5.1700E-004,1.0500E+002,2.2863E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1477E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:13:30,1.9800E-005,5.1800E-004,1.0500E+002,2.2871E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1486E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:13:45,1.9700E-005,5.1500E-004,1.0500E+002,2.2863E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1484E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:14:00,1.9600E-005,5.1900E-004,1.0500E+002,2.2871E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1470E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:14:15,1.9400E-005,5.2000E-004,1.0500E+002,2.2875E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1491E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:14:30,1.9300E-005,5.1600E-004,1.0500E+002,2.2883E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1493E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:14:45,1.9200E-005,5.1200E-004,1.0500E+002,2.2874E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1481E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:15:00,1.9100E-005,5.1300E-004,1.0500E+002,2.2878E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1484E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:15:15,1.9000E-005,5.1300E-004,1.0500E+002,2.2867E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1481E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:15:30,1.8800E-005,5.1200E-004,1.0500E+002,2.2877E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1456E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:15:45,1.8700E-005,5.1200E-004,1.0500E+002,2.2883E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1468E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:16:00,1.8600E-005,5.1200E-004,1.0500E+002,2.2873E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1463E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:16:15,1.8500E-005,5.1200E-004,1.0500E+002,2.2873E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1468E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:16:30,1.8400E-005,5.1300E-004,1.0500E+002,2.2882E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1477E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:16:45,1.8300E-005,5.1300E-004,1.0500E+002,2.2882E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1472E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:17:00,1.8100E-005,5.1700E-004,1.0500E+002,2.2875E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1471E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:17:15,1.8000E-005,5.1300E-004,1.0500E+002,2.2882E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1465E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:17:30,1.7900E-005,5.1200E-004,1.0500E+002,2.2876E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1466E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:17:45,1.7800E-005,5.1400E-004,1.0500E+002,2.2865E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1482E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:18:00,1.7700E-005,5.1600E-004,1.0500E+002,2.2869E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1459E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:18:15,1.7600E-005,5.1400E-004,1.0500E+002,2.2877E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1454E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:18:30,1.7500E-005,5.1300E-004,1.0500E+002,2.2862E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1456E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:18:45,1.7400E-005,5.1300E-004,1.0500E+002,2.2875E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1442E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:19:00,1.7300E-005,5.1600E-004,1.0500E+002,2.2880E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1475E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:19:15,1.7200E-005,5.1300E-004,1.0500E+002,2.2884E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1468E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:19:30,1.7100E-005,5.1600E-004,1.0500E+002,2.2882E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1485E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:19:45,1.7000E-005,5.1900E-004,1.0500E+002,2.2881E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1492E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:20:00,1.6900E-005,5.1500E-004,1.0500E+002,2.2883E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1486E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:20:15,1.6800E-005,5.1500E-004,1.0500E+002,2.2863E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1473E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:20:30,1.6700E-005,5.1600E-004,1.0500E+002,2.2866E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1486E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:20:45,1.6600E-005,5.1800E-004,1.0500E+002,2.2882E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1480E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:21:00,1.6600E-005,5.1300E-004,1.0500E+002,2.2883E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1484E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:21:15,1.6500E-005,5.1900E-004,1.0500E+002,2.2863E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1467E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:21:30,1.6400E-005,5.1800E-004,1.0500E+002,2.2881E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1463E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 11:21:45,1.6300E-005,5.1600E-004,1.0500E+002,2.2885E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1464E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
